LOCATION,Country,TRANSACT,Transaction,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
MEX,Mexico,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,2.113129,,
MEX,Mexico,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,2.194995,,
MEX,Mexico,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,-0.199048,,
MEX,Mexico,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-7.987912,P,Provisional value
MEX,Mexico,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,4.720565,P,Provisional value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1961,1961,PC,Percentage,0,Units,,,3.844693,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1962,1962,PC,Percentage,0,Units,,,6.178031,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1963,1963,PC,Percentage,0,Units,,,7.373616,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1964,1964,PC,Percentage,0,Units,,,7.939646,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1965,1965,PC,Percentage,0,Units,,,6.12282,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1966,1966,PC,Percentage,0,Units,,,4.438362,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1967,1967,PC,Percentage,0,Units,,,7.196569,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1968,1968,PC,Percentage,0,Units,,,4.153355,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1969,1969,PC,Percentage,0,Units,,,4.715923,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1970,1970,PC,Percentage,0,Units,,,5.248612,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1971,1971,PC,Percentage,0,Units,,,4.278955,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1972,1972,PC,Percentage,0,Units,,,1.65481,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1973,1973,PC,Percentage,0,Units,,,4.571971,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1974,1974,PC,Percentage,0,Units,,,6.111086,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1975,1975,PC,Percentage,0,Units,,,1.695439,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1976,1976,PC,Percentage,0,Units,,,2.249874,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1977,1977,PC,Percentage,0,Units,,,-0.093991,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1978,1978,PC,Percentage,0,Units,,,3.014488,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1979,1979,PC,Percentage,0,Units,,,3.790508,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1980,1980,PC,Percentage,0,Units,,,6.620603,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1981,1981,PC,Percentage,0,Units,,,5.360773,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1982,1982,PC,Percentage,0,Units,,,-0.383394,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1983,1983,PC,Percentage,0,Units,,,-1.846549,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1984,1984,PC,Percentage,0,Units,,,5.099124,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1985,1985,PC,Percentage,0,Units,,,-1.211528,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1986,1986,PC,Percentage,0,Units,,,0.017868,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1987,1987,PC,Percentage,0,Units,,,2.100724,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1988,1988,PC,Percentage,0,Units,,,4.200104,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1989,1989,PC,Percentage,0,Units,,,2.394783,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1990,1990,PC,Percentage,0,Units,,,-0.317759,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1991,1991,PC,Percentage,0,Units,,,-1.018257,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1992,1992,PC,Percentage,0,Units,,,-2.137037,E,Estimated value
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1993,1993,PC,Percentage,0,Units,,,1.27013,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,3.2,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,3.1,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,4.3,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,2.6,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,0.5,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,2.4,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,4.2,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,2.7,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,3.700374,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,2.949075,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,4.55456,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,5.277052,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,5.603806,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,5.360474,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,3.191044,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-1.538089,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,3.039733,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,3.168556,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,2.396232,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,2.485468,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,1.413826,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,1.321862,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,0.664552,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,1.157947,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,1.522329,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,0.303453,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-6.342471,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,4.913097,,
ZAF,South Africa,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,2.0423,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,3.203002,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,5.049794,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,3.279368,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,5.332667,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,3.672369,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,3.216561,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,3.5056,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,2.96026,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,4.359193,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,3.79797,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,5.746397,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,6.980162,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,3.509841,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-7.548439,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,1.343748,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,0.861329,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,-2.639439,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,-1.029284,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,2.768158,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,2.210082,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,3.191854,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,4.815379,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,4.454366,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,3.451081,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-4.32137,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,8.211062,,
SVN,Slovenia,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,5.374553,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1992,1992,PC,Percentage,0,Units,,,-3.06418,E,Estimated value
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1993,1993,PC,Percentage,0,Units,,,-0.576109,E,Estimated value
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,2.947155,E,Estimated value
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,1.489525,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,0.082413,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,3.143122,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,3.900005,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,3.071027,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,4.479195,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,4.074088,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,4.741287,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,4.07425,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,5.004621,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,4.294278,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,3.946067,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,0.277373,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,1.003943,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-6.597867,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,1.076254,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,1.866837,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,-1.250226,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,1.802522,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,4.23221,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,3.707316,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,2.201002,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,4.271976,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,5.362348,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,4.864226,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-4.535551,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,7.2,,
HUN,Hungary,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,4.577906,P,Provisional value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1971,1971,PC,Percentage,0,Units,,,5.566595,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1972,1972,PC,Percentage,0,Units,,,7.425898,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1973,1973,PC,Percentage,0,Units,,,3.262177,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1974,1974,PC,Percentage,0,Units,,,5.594467,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1975,1975,PC,Percentage,0,Units,,,7.174097,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1976,1976,PC,Percentage,0,Units,,,10.461265,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1977,1977,PC,Percentage,0,Units,,,3.406565,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1978,1978,PC,Percentage,0,Units,,,1.503003,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1979,1979,PC,Percentage,0,Units,,,-0.62415,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1980,1980,PC,Percentage,0,Units,,,-2.447305,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1981,1981,PC,Percentage,0,Units,,,4.85661,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1982,1982,PC,Percentage,0,Units,,,3.563355,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1983,1983,PC,Percentage,0,Units,,,4.971006,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1984,1984,PC,Percentage,0,Units,,,6.711957,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1985,1985,PC,Percentage,0,Units,,,4.241452,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1986,1986,PC,Percentage,0,Units,,,7.011976,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1987,1987,PC,Percentage,0,Units,,,9.48572,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1988,1988,PC,Percentage,0,Units,,,2.120351,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1989,1989,PC,Percentage,0,Units,,,0.251642,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1990,1990,PC,Percentage,0,Units,,,9.255306,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1991,1991,PC,Percentage,0,Units,,,0.926514,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1992,1992,PC,Percentage,0,Units,,,5.984286,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1993,1993,PC,Percentage,0,Units,,,8.042019,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,-5.455666,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,7.191224,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,7.005317,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,7.528799,E,Estimated value
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,3.091866,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,-3.263168,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,6.93324,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,-5.750006,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,6.447722,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,5.763206,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,9.795936,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,8.992305,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,6.947988,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,5.043508,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,0.815024,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-4.823154,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,8.427104,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,11.200111,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,4.788493,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,8.485817,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,4.939715,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,6.084487,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,3.323084,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,7.501998,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,2.979885,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,0.78361,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,1.940032,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,11.353496,,
TUR,Türkiye,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,5.56586,P,Provisional value
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,7.539969,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,8.220146,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,7.817992,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,4.699904,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,-13.126749,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,0.791153,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,4.920041,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,3.643466,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,4.499475,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,4.780369,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,5.030874,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,5.692571,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,5.500952,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,6.345022,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,6.013703,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,4.701769,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,6.377626,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,6.169784,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,6.030051,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,5.557264,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,5.006668,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,4.876322,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,5.033069,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,5.069786,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,5.174292,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,5.019288,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-2.065512,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,3.703055,,
IDN,Indonesia,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,5.308595,,
NOR,Norway,B1_GA,Gross domestic product (output approach),G,Growth rate,1971,1971,PC,Percentage,0,Units,,,5.673611,,
NOR,Norway,B1_GA,Gross domestic product (output approach),G,Growth rate,1972,1972,PC,Percentage,0,Units,,,5.330605,,
NOR,Norway,B1_GA,Gross domestic product (output approach),G,Growth rate,1973,1973,PC,Percentage,0,Units,,,4.532934,,
NOR,Norway,B1_GA,Gross domestic product (output approach),G,Growth rate,1974,1974,PC,Percentage,0,Units,,,3.922182,,
NOR,Norway,B1_GA,Gross domestic product (output approach),G,Growth rate,1975,1975,PC,Percentage,0,Units,,,4.952103,,
